City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
217,Foki,RU,2021-06-07 04:25:49,56.693,54.3499,67.51,55,16,3.11
218,Sungairaya,ID,2021-06-07 04:25:49,0.7,108.9,87.84,62,40,7.87
219,Byron Bay,AU,2021-06-07 04:25:49,-28.65,153.6167,70.05,60,12,4.97
220,Henties Bay,NA,2021-06-07 04:25:49,-22.116,14.2845,65.91,52,0,9.26
221,Tommot,RU,2021-06-07 04:25:50,58.9564,126.2925,56.48,68,100,10.94
222,Khandyga,RU,2021-06-07 04:25:50,62.6667,135.6,82.89,34,100,14.7
223,Sambava,MG,2021-06-07 04:21:59,-14.2667,50.1667,72.95,82,41,13.38
224,Villa Carlos Paz,AR,2021-06-07 04:25:50,-31.4241,-64.4978,43.39,65,100,2.15
225,Phibun Mangsahan,TH,2021-06-07 04:25:51,15.2447,105.2291,89.11,56,100,10.2
226,Mount Gambier,AU,2021-06-07 04:21:38,-37.8333,140.7667,64.31,55,100,19.57
227,Bela Vista Do Paraiso,BR,2021-06-07 04:25:51,-22.9967,-51.1906,61.84,65,89,4.21
228,San Andres,CO,2021-06-07 04:25:52,12.5847,-81.7006,82.42,78,40,17.27
229,Muros,ES,2021-06-07 04:22:45,42.7762,-9.0603,59.23,89,74,7.92
230,Namibe,AO,2021-06-07 04:25:07,-15.1961,12.1522,75.06,42,2,9.06
231,Port Lincoln,AU,2021-06-07 04:23:52,-34.7333,135.8667,58.55,84,44,23.8
232,Winsum,NL,2021-06-07 04:25:52,53.33,6.5208,55.98,93,5,6.82
233,Torbay,CA,2021-06-07 04:25:52,47.6666,-52.7314,39.27,92,90,9.22
234,Chapais,CA,2021-06-07 04:25:53,49.7834,-74.8492,69.58,80,74,9.73
235,Dawlatabad,AF,2021-06-07 04:25:53,36.4141,64.9053,91.71,21,0,8.14
236,Kodinar,IN,2021-06-07 04:25:53,20.7903,70.7031,87.69,62,17,9.62
237,Ducheng,CN,2021-06-07 04:25:54,23.2373,111.5317,90.5,52,1,4.07
238,Kodiak,US,2021-06-07 04:24:26,57.79,-152.4072,63.91,34,1,9.22
